Unnamed: 0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,price_category
8758,150.0,central_heating,0,1,40.0,698.78,1980.0,113176673,0,0,473.78,65.62,first_time_use,2,1,raised_ground_floor,2.0,3.0,4.0,0,Neukölln_Neukölln,75.0,0,"Schierker Straße 31, 12051 Berlin, Germany",below_average
8759,253.0,floor_heating,1,1,10.0,2033.0,2019.0,113706002,1,1,1669.0,111.23,first_time_use,2,1,roof_storey,3.0,4.0,4.0,0,Neukölln_Neukölln,111.0,0,"Schönstedtstraße 7, 12043 Berlin, Germany",above_average
8760,250.85,floor_heating,1,1,32.1,1856.29,2020.0,114882991,0,0,1605.44,100.34,mint_condition,3,1,roof_storey,3.0,2.0,2.0,0,Wannsee_Zehlendorf,105.4,1,"Schäferstrasse 31, 14109 Berlin, Germany",above_average
8761,250.0,oil_heating,0,0,40.0,1150.0,1905.0,113435876,0,0,900.0,65.0,well_kept,2,0,apartment,2.0,3.0,4.0,0,Kreuzberg_Kreuzberg,70.3,0,"Nostitzstr. 18, 10961 Berlin, Germany",below_average
8762,300.0,self_contained_central_heating,0,1,10.0,1950.0,1938.0,111392438,1,1,1650.0,100.51,fully_renovated,2,0,apartment,4.0,2.0,3.0,0,Zehlendorf_Zehlendorf,140.5,0,"Matterhornstraße 52, 14129 Berlin, Germany",above_average
8763,173.84,central_heating,0,1,10.0,1564.52,1963.0,111048004,1,1,1337.2,66.86,first_time_use,3,1,apartment,2.0,2.0,3.0,0,Charlottenburg_Charlottenburg,53.5,0,"Niebuhrstr. 55, 10629 Berlin, Germany",above_average
8764,134.0,central_heating,0,1,2.4,783.0,1995.0,115662513,1,1,649.0,43.9,well_kept,2,0,ground_floor,1.5,0.0,11.0,0,Tegel_Reinickendorf,51.0,0,"Bernauer Straße 124 C, 13507 Berlin, Germany",below_average
8765,77.0,central_heating,0,0,10.0,1060.0,1910.0,103020052,0,0,930.0,62.0,fully_renovated,3,0,apartment,2.0,3.0,4.0,0,Prenzlauer_Berg_Prenzlauer_Berg,52.0,0,"Bornholmer Straße 17, 10439 Berlin, Germany",below_average
8766,245.0,floor_heating,1,1,40.0,2585.5,2019.0,115285167,1,1,2200.0,99.17,first_time_use,2,1,ground_floor,4.0,0.0,6.0,0,Friedrichshain_Friedrichshain,140.5,0,"Stralauer Allee 14, 10245 Berlin, Germany",above_average
8767,79.0,central_heating,0,1,40.0,738.44,1975.0,106509938,0,0,583.44,68.64,first_time_use,2,0,apartment,3.0,6.0,0.0,0,Lichtenberg_Lichtenberg,76.0,0,"Möllendorffstr. 72, 10367 Berlin, Germany",below_average
8768,210.58,floor_heating,0,1,40.0,2865.49,2017.0,115455244,1,1,2410.29,123.08,mint_condition,2,1,penthouse,4.0,0.0,0.0,0,Mitte_Mitte,104.6,1,"Chausseestraße  7G, 10115 Berlin, Germany",above_average
8769,133.0,central_heating,0,1,40.0,663.0,1972.0,103226445,0,0,530.0,35.33,first_time_use,3,1,apartment,1.0,4.0,7.0,0,Schmargendorf_Wilmersdorf,35.1,0,"Hohenzollerndamm 58, 14199 Berlin, Germany",below_average
8770,340.0,central_heating,0,1,40.0,1430.0,1997.0,114744727,1,1,1090.0,91.0,well_kept,3,0,ground_floor,3.0,0.0,2.0,0,Hermsdorf_Reinickendorf,105.4,1,"Falkentaler Steig 73, 13467 Berlin, Germany",below_average
8771,140.0,central_heating,0,1,40.0,803.0,1980.0,113789808,1,1,663.0,67.0,fully_renovated,3,1,apartment,2.0,4.0,7.0,0,Weißensee_Weißensee,70.3,0,"Gustav-Adolf-Str. 86, 13086 Berlin, Germany",below_average
8772,221.0,central_heating,0,1,32.1,2180.22,2016.0,115692809,1,1,1853.22,122.39,first_time_use,2,1,apartment,4.5,1.0,6.0,0,Mitte_Mitte,106.0,0,"Krausenstraße  26, 10117 Berlin, Germany",above_average
8773,55.0,district_heating,0,1,40.0,715.0,1975.0,113863478,1,1,548.99,41.78,well_kept,2,1,apartment,1.0,5.0,6.0,0,Tiergarten_Tiergarten,111.0,0,"Spenerstr. 38, 10557 Berlin, Germany",below_average
8774,70.0,central_heating,0,1,32.1,719.0,1997.0,115371035,1,1,579.0,60.0,well_kept,3,0,apartment,2.0,2.0,4.0,0,Köpenick_Köpenick,70.0,0,"Salvador-Allende-Str. 76B, 12559 Berlin, Germany",below_average
8775,232.0,central_heating,1,1,32.1,1449.0,2018.0,111150865,1,1,1217.0,78.0,first_time_use,3,0,roof_storey,3.0,7.0,7.0,0,Tiergarten_Tiergarten,105.4,1,"12 B, 10557 Berlin, Germany",above_average
8776,240.0,floor_heating,0,1,40.0,2040.0,1889.0,115678536,1,1,1800.0,107.0,fully_renovated,2,1,loft,3.0,6.0,6.0,0,Kreuzberg_Kreuzberg,105.4,0,"Köpenicker Str. 10a, 10997 Berlin, Germany",above_average
8777,137.0,central_heating,0,0,40.0,1836.0,1910.0,111195935,1,1,1599.0,99.5,first_time_use_after_refurbishment,2,1,apartment,3.0,4.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,100.0,0,"Stubbenkammer Straße 5, 10437 Berlin, Germany",above_average
8778,180.0,central_heating,0,1,40.0,1245.0,2010.0,55654932,1,1,995.0,98.8,mint_condition,2,1,raised_ground_floor,3.0,1.0,5.0,1,Niederschönhausen_Pankow,70.0,0,"Uhlandstr. 9, 13156 Berlin, Germany",below_average
8779,153.195,district_heating,0,1,40.0,885.0,1980.0,106592215,1,1,885.0,41.0,first_time_use,2,1,other,1.0,1.0,6.0,0,Wilmersdorf_Wilmersdorf,35.1,0,"schlangenbaderstr 17, 14197 Berlin, Germany",below_average
8780,295.0,district_heating,0,1,2.4,1685.0,1998.0,110565333,1,1,1390.0,73.78,fully_renovated,2,1,apartment,2.0,7.0,9.0,0,Mitte_Mitte,70.3,0,"Leipziger Platz 15, 10117 Berlin, Germany",above_average
8781,300.0,central_heating,0,1,40.0,1660.0,1977.0,115578439,1,1,1360.0,143.07,modernized,3,0,roof_storey,5.0,2.0,2.0,0,Lichtenrade_Tempelhof,175.6,0,"Wünsdorfer Straße 16, 12307 Berlin, Germany",above_average
8782,261.63,district_heating,0,1,40.0,817.48,1994.0,111085222,1,1,555.85,70.15,fully_renovated,2,0,apartment,2.0,1.0,3.0,0,Staaken_Spandau,110.8,0,"Weinmeisterhornweg 178B, 13593 Berlin, Germany",below_average
8783,85.0,central_heating,0,1,40.0,961.0,1997.0,111035691,1,1,816.0,68.0,well_kept,1,0,ground_floor,2.0,0.0,5.0,1,Köpenick_Köpenick,60.0,0,"Egersfelder Allee 26, 12555 Berlin, Germany",below_average
8784,168.0,central_heating,0,1,10.0,1452.0,1910.0,115185355,0,0,1224.0,111.3,first_time_use,3,0,apartment,3.0,3.0,4.0,0,Weißensee_Weißensee,60.0,0,"Berliner Allee 253, 13088 Berlin, Germany",above_average
8785,180.0,gas_heating,0,1,10.0,1175.0,1966.0,107338982,0,0,880.0,88.0,fully_renovated,3,0,apartment,3.0,4.0,4.0,0,Mariendorf_Tempelhof,115.0,0,"Hirzerweg 11, 12107 Berlin, Germany",below_average
8786,130.0,central_heating,0,1,40.0,1300.0,1980.0,113721169,1,1,1100.0,52.0,first_time_use,2,0,apartment,2.0,2.0,8.0,0,Tiergarten_Tiergarten,70.0,0,"Genthiner Str. 42, 10785 Berlin, Germany",above_average
8787,145.0,central_heating,0,0,10.0,1021.01,1999.0,107374057,0,0,818.01,77.61,first_time_use,2,0,ground_floor,3.0,1.0,5.0,0,Lichterfelde_Steglitz,58.0,0,"Carstennstraße 30 B, 12205 Berlin, Germany",below_average
8788,180.0,central_heating,1,0,40.0,1080.0,2019.0,113831276,1,1,900.0,46.0,first_time_use,2,0,apartment,2.0,3.0,3.0,0,Reinickendorf_Reinickendorf,70.3,0,"ollenhauer straße 105, 13403 Berlin, Germany",below_average
8789,174.18,district_heating,0,0,2.4,629.94,1978.0,113784088,0,0,455.76,52.26,first_time_use_after_refurbishment,2,1,apartment,2.0,13.0,5.0,0,Marzahn_Marzahn,55.2,0,"Poelchaustr. 4, 12681 Berlin, Germany",below_average
8790,252.0,district_heating,0,1,10.0,881.0,1997.0,111192783,1,1,629.0,84.99,modernized,2,0,apartment,4.0,4.0,8.0,0,Hellersdorf_Hellersdorf,160.0,0,"Fritz-Lang-Straße 6, 12627 Berlin, Germany",below_average
8791,700.0,central_heating,0,1,40.0,3675.6,2003.0,111278057,1,1,2800.0,167.0,mint_condition,2,1,apartment,5.0,2.0,4.0,1,Grunewald_Wilmersdorf,175.6,1,"Humboldtstraße 22A, 14193 Berlin, Germany",above_average
8792,91.74,floor_heating,0,1,32.1,1513.71,1980.0,106438443,1,1,1360.81,61.16,first_time_use,2,1,apartment,2.0,10.0,11.0,0,Friedrichshain_Friedrichshain,61.2,0,"Stralauer Platz 37/38, 10243 Berlin, Germany",above_average
8793,200.0,district_heating,1,1,32.1,1940.0,2020.0,98416135,1,1,1690.0,96.0,first_time_use,2,1,apartment,3.0,2.0,7.0,0,Mitte_Mitte,105.4,1,"Wallstraße 18, 10179 Berlin, Germany",above_average
8794,230.0,central_heating,0,1,40.0,1079.0,2015.0,115188632,1,1,849.0,67.97,well_kept,3,1,maisonette,2.0,0.0,6.0,0,Adlershof_Treptow,70.3,1,"Gross- Berliner- Damm 132-134, 12489 Berlin, Germany",below_average
8795,348.0,central_heating,0,0,10.0,1822.76,1900.0,107059948,1,1,1474.76,105.34,well_kept,3,0,apartment,3.0,1.0,4.0,0,Mitte_Mitte,105.4,0,"Oranienburger Straße 8, 10178 Berlin, Germany",above_average
8796,242.72,district_heating,1,1,40.0,2851.96,2019.0,114583282,1,1,2487.88,121.36,first_time_use,3,1,apartment,5.0,4.0,5.0,0,Tiergarten_Tiergarten,121.4,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
8797,190.0,central_heating,0,1,40.0,1089.0,1900.0,113275431,0,0,899.0,71.98,well_kept,3,0,ground_floor,2.0,3.0,4.0,0,Niederschönhausen_Pankow,70.3,0,"Friedrich-Engels-Str. 23, 13156 Berlin, Germany",below_average
8798,93.07,central_heating,0,0,40.0,467.92,1989.0,113861280,0,0,309.38,49.66,first_time_use,2,0,apartment,2.0,1.0,6.0,0,Köpenick_Köpenick,65.5,0,"Mahlower Straße 26, 12557 Berlin, Germany",below_average
8799,300.0,floor_heating,0,1,10.0,2280.0,1900.0,107352704,1,1,1980.0,100.0,first_time_use,2,1,roof_storey,3.0,5.0,5.0,0,Charlottenburg_Charlottenburg,150.0,0,"Kaiserdamm 13, 14057 Berlin, Germany",above_average
8800,90.0,gas_heating,0,0,32.1,598.0,1980.0,115459901,0,0,508.0,29.86,fully_renovated,2,0,apartment,1.0,3.0,3.0,0,Spandau_Spandau,45.0,0,"Mönchstraße 1-5, 13597 Berlin, Germany",below_average
8801,64.0,central_heating,0,0,2.4,612.0,1930.0,115692575,0,0,491.0,41.0,well_kept,2,0,apartment,2.0,1.0,3.0,0,Weißensee_Weißensee,57.0,0,"Preunelstr. 3, 13086 Berlin, Germany",below_average
8802,265.0,district_heating,0,1,40.0,1802.33,1870.0,115509699,0,0,1484.7,106.0,first_time_use_after_refurbishment,3,1,maisonette,4.0,1.0,4.0,1,Köpenick_Köpenick,140.5,1,"Ottomar Geschke Strasse 20, 12555 Berlin, Germany",above_average
8803,100.0,floor_heating,0,0,40.0,499.0,2018.0,109988489,1,1,399.0,11.0,mint_condition,2,1,apartment,1.0,4.0,6.0,1,Oberschöneweide_Köpenick,35.1,0,"Ostendstraße 27, 12459 Berlin, Germany",below_average
8804,148.6,self_contained_central_heating,0,0,40.0,1318.6,1917.0,115709460,1,1,1170.0,86.0,mint_condition,1,0,apartment,2.5,4.0,5.0,0,Wedding_Wedding,87.8,0,"Türkenstrasse 4, 13349 Berlin, Germany",above_average
8805,64.48,central_heating,0,1,40.0,455.16,1988.0,105268289,0,0,360.34,37.93,refurbished,3,1,apartment,1.0,3.0,7.0,0,Hellersdorf_Hellersdorf,30.3,0,"Luckenwalder Straße 7, 12629 Berlin, Germany",below_average
8806,323.91,district_heating,0,1,40.0,1249.08,1997.0,107371112,0,0,925.17,90.73,well_kept,2,1,apartment,4.0,4.0,6.0,0,Rudow_Neukölln,116.2,0,"Lieselotte-Berger-Str. 7, 12355 Berlin, Germany",below_average
8807,179.0,central_heating,0,1,40.0,944.0,1987.0,113490191,1,1,765.0,75.59,modernized,3,0,roof_storey,3.0,3.0,2.0,0,Spandau_Spandau,105.4,0,"Carl-Schurz-Straße 62, 13597 Berlin, Germany",below_average
8808,400.0,central_heating,0,1,40.0,1600.0,1998.0,111247273,1,1,1200.0,50.0,mint_condition,2,1,apartment,2.0,2.0,6.0,0,Mitte_Mitte,1200.0,1,"Kleine Alexanderstraße 12, 10178 Berlin, Germany",above_average
8809,108.41,district_heating,0,1,10.0,529.69,1962.0,107316861,0,0,421.28,38.1,modernized,2,0,apartment,1.0,5.0,6.0,0,Reinickendorf_Reinickendorf,29.2,0,"Auguste-Viktoria-Allee 27, 13403 Berlin, Germany",below_average
8810,179.54,central_heating,0,0,40.0,1284.34,1904.0,115659813,0,0,1104.8,69.05,fully_renovated,2,0,apartment,2.0,0.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,89.8,0,"Schwedterstr. 264, 10119 Berlin, Germany",above_average
8811,80.0,central_heating,0,1,10.0,760.0,1997.0,107309148,0,0,600.0,61.0,first_time_use,2,0,apartment,2.0,1.0,3.0,0,Französisch_Buchholz_Pankow,80.0,0,"Cunistr. 40, 13127 Berlin, Germany",below_average
8812,181.0,district_heating,0,1,40.0,810.0,1985.0,115483038,1,1,629.0,69.93,well_kept,2,1,apartment,3.0,2.0,4.0,0,Hellersdorf_Hellersdorf,86.0,0,"Kastanienallee 38, 12627 Berlin, Germany",below_average
8813,318.0,central_heating,1,1,32.1,2253.0,2018.0,106657246,1,1,1935.0,116.0,first_time_use,3,1,roof_storey,4.0,5.0,6.0,0,Tiergarten_Tiergarten,140.5,1,"Heidestraße 11A, 10557 Berlin, Germany",above_average
8814,225.0,district_heating,0,1,32.1,1542.29,1870.0,115022982,0,0,1264.0,90.0,first_time_use_after_refurbishment,3,1,maisonette,2.0,1.0,4.0,1,Köpenick_Köpenick,70.3,1,"Ottomar Geschke Strasse 22, 12555 Berlin, Germany",above_average
8815,110.85,district_heating,0,0,2.4,775.95,1870.0,107293656,0,0,665.1,44.34,first_time_use_after_refurbishment,2,0,ground_floor,2.0,0.0,2.0,0,Friedrichsfelde_Lichtenberg,70.3,0,"Alfred-Kowalke-Str. 30, 10315 Berlin, Germany",below_average
8816,81.0,floor_heating,1,1,32.1,734.4,2018.0,106720581,0,0,610.2,54.0,first_time_use,3,1,apartment,2.0,1.0,4.0,0,Lichtenberg_Lichtenberg,43.2,0,"Gotlindestraße 2-20, 10365 Berlin, Germany",below_average
8817,146.51,heat_pump,1,0,32.1,708.56,2020.0,114433669,0,0,562.05,37.47,first_time_use,2,1,apartment,1.0,3.0,4.0,0,Johannisthal_Treptow,35.1,1,"Konrad-Zuse-Straße 6 A, 12489 Berlin, Germany",below_average
8818,231.34,district_heating,0,1,40.0,816.09,1982.0,111062238,0,0,584.75,77.32,modernized,2,1,apartment,3.0,4.0,5.0,0,Marzahn_Marzahn,59.5,0,"Mehrower Allee 50, 12687 Berlin, Germany",below_average
8819,133.56,district_heating,1,1,40.0,1352.3,2019.0,114746855,1,1,1151.96,66.78,first_time_use,3,1,ground_floor,2.0,3.0,5.0,0,Tiergarten_Tiergarten,66.8,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
8820,214.75,gas_heating,0,1,40.0,869.1,1992.0,115652718,0,0,654.35,67.32,modernized,2,1,ground_floor,2.0,0.0,6.0,1,Mariendorf_Tempelhof,76.3,0,"Britzer Str. 64, 12109 Berlin, Germany",below_average
8821,155.0,central_heating,0,0,40.0,1499.0,1919.0,106008412,1,1,1247.0,97.17,refurbished,3,0,apartment,3.0,1.0,5.0,0,Tiergarten_Tiergarten,97.0,0,"Huttenstraße 72, 10553 Berlin, Germany",above_average
8822,130.0,central_heating,0,1,40.0,1022.22,1900.0,115522336,0,0,892.22,62.86,fully_renovated,2,0,apartment,2.0,1.0,5.0,0,Charlottenburg_Charlottenburg,55.0,0,"Pestalozzistr. 5, 10625 Berlin, Germany",below_average
8823,153.0,central_heating,0,1,40.0,1472.4,1973.0,111416057,1,1,1214.0,101.09,modernized,2,1,apartment,3.0,4.0,3.0,0,Zehlendorf_Zehlendorf,105.4,0,"Hampsteadstraße 23 c, 14167 Berlin, Germany",above_average
8824,132.62,district_heating,1,1,40.0,1356.04,2019.0,115136581,1,1,1157.11,66.31,first_time_use,3,1,apartment,2.0,2.0,5.0,0,Tiergarten_Tiergarten,66.3,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
8825,380.0,central_heating,0,1,40.0,1710.0,1980.0,115691031,0,0,1330.0,152.0,first_time_use,3,1,apartment,5.0,3.0,3.0,0,Adlershof_Treptow,230.0,0,"Dörpfeldstraße 27, 12489 Berlin, Germany",above_average
8826,238.18,district_heating,0,1,40.0,715.6,1965.0,115530451,0,0,477.42,61.69,modernized,2,1,apartment,2.0,16.0,3.0,0,Spandau_Spandau,76.7,0,"Westerwaldstr. 1, 13589 Berlin, Germany",below_average
8827,78.0,self_contained_central_heating,0,1,40.0,1392.5,1900.0,113804719,0,0,1174.0,102.05,refurbished,3,0,apartment,4.0,1.0,4.0,0,Tempelhof_Tempelhof,140.5,0,"Tempelhofer Damm 123, 12099 Berlin, Germany",above_average
8828,80.0,self_contained_central_heating,0,1,40.0,1479.4,1900.0,113804853,0,0,1294.0,112.53,refurbished,3,0,apartment,3.0,4.0,4.0,0,Tempelhof_Tempelhof,105.4,0,"Ringbahnstraße 72, 12099 Berlin, Germany",above_average
8829,37.0,district_heating,0,0,40.0,676.0,1896.0,100172355,0,0,606.0,30.62,refurbished,2,1,apartment,1.0,3.0,4.0,0,Wilmersdorf_Wilmersdorf,33.0,0,"Xantener Str. 13, 10707 Berlin, Germany",below_average
8830,0.0,self_contained_central_heating,0,1,40.0,1200.0,1920.0,106841552,1,1,1200.0,44.0,fully_renovated,3,0,apartment,1.0,4.0,4.0,0,Friedrichshain_Friedrichshain,0.0,0,"Friedenstr. 57, 10249 Berlin, Germany",above_average
8831,180.0,central_heating,0,1,2.4,1658.0,1980.0,113861625,1,1,1378.0,110.0,well_kept,2,0,apartment,2.0,4.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,100.0,0,"Pappelallee 83, 10437 Berlin, Germany",above_average
8832,320.0,combined_heat_and_power_plant,0,1,10.0,1714.0,2012.0,107295654,1,1,1344.0,113.0,well_kept,3,0,apartment,4.0,0.0,5.0,0,Niederschönhausen_Pankow,160.0,1,"Heinrich-Böll-Straße 0, 13156 Berlin, Germany",above_average
8833,252.0,combined_heat_and_power_plant,0,1,40.0,1332.0,2014.0,113830667,1,1,1080.0,83.14,mint_condition,2,0,apartment,3.0,2.0,2.0,0,Grünau_Köpenick,120.0,1,"Waldkiefernring 24, 12527 Berlin, Germany",below_average
8834,103.0,central_heating,0,0,40.0,1167.0,1918.0,115370622,0,0,1015.0,70.0,first_time_use,3,0,apartment,2.0,2.0,4.0,0,Kreuzberg_Kreuzberg,49.0,0,"Lausitzer Straße 46, 10999 Berlin, Germany",below_average
8835,424.0,central_heating,0,1,2.4,5862.0,1900.0,106317245,1,1,5135.0,302.01,refurbished,2,1,apartment,8.0,3.0,5.0,0,Charlottenburg_Charlottenburg,303.0,0,"Uhlandstraße 173/174, 10719 Berlin, Germany",above_average
8836,200.0,gas_heating,0,1,40.0,950.0,1980.0,113754249,1,1,750.0,63.0,well_kept,3,0,apartment,2.0,1.0,6.0,1,Reinickendorf_Reinickendorf,30.0,0,"Kühleweinstraße 67, 13409 Berlin, Germany",below_average
8837,180.0,district_heating,1,1,40.0,1470.0,2018.0,109830213,1,1,1290.0,72.3,first_time_use,2,1,apartment,2.0,5.0,6.0,0,Schöneberg_Schöneberg,70.3,0,"Kurfürstenstraße. 136, 10785 Berlin, Germany",above_average
8838,280.0,floor_heating,1,1,32.1,1635.0,2020.0,114272134,1,1,1355.0,76.19,first_time_use,2,1,apartment,3.0,2.0,6.0,0,Tiergarten_Tiergarten,105.4,0,"Lydia-Rabinowitsch-Straße 20, 10557 Berlin, Germany",above_average
8839,194.0,self_contained_central_heating,0,1,40.0,2029.5,1901.0,106995336,0,0,1695.0,109.36,refurbished,2,0,ground_floor,4.0,2.0,5.0,0,Friedrichshain_Friedrichshain,140.5,0,"Ebertystraße 54, 10249 Berlin, Germany",above_average
8840,174.0,central_heating,0,0,40.0,942.3,1900.0,115608458,0,0,698.0,58.0,first_time_use_after_refurbishment,2,0,roof_storey,2.0,2.0,2.0,0,Adlershof_Treptow,70.3,0,"Friedenstr. 8, 12489 Berlin, Germany",below_average
8841,200.0,central_heating,0,0,40.0,1344.38,2016.0,113416107,1,1,1069.38,59.34,first_time_use,2,1,apartment,2.0,4.0,5.0,0,Charlottenburg_Charlottenburg,75.0,1,"Otto-Suhr-Allee  26, 10585 Berlin, Germany",below_average
8842,90.0,central_heating,0,1,32.1,1170.0,1980.0,57832773,1,1,1000.0,88.0,modernized,3,0,apartment,3.0,3.0,3.0,1,Köpenick_Köpenick,80.0,1,"Pestalozzistraße 3, 12557 Berlin, Germany",below_average
8843,0.0,central_heating,0,0,40.0,1510.0,2005.0,110624741,0,0,1510.0,57.0,fully_renovated,3,1,apartment,2.0,1.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,0.0,0,"Lottumstr. 12, 10119 Berlin, Germany",above_average
8844,100.0,night_storage_heater,0,1,10.0,442.0,1968.0,107297345,0,0,342.0,43.18,fully_renovated,2,1,apartment,1.0,6.0,11.0,0,Staaken_Spandau,0.0,0,"Loschwitzer Weg 19, 13593 Berlin, Germany",below_average
8845,179.0,self_contained_central_heating,0,1,40.0,1769.0,1900.0,64758856,0,0,1590.0,150.0,first_time_use_after_refurbishment,3,0,roof_storey,4.0,4.0,4.0,0,Lichtenberg_Lichtenberg,140.5,0,"Weitlingstraße 57, 10317 Berlin, Germany",above_average
8846,270.0,central_heating,0,1,32.1,1090.0,1980.0,106843794,0,0,820.0,23.0,first_time_use_after_refurbishment,2,1,apartment,1.0,3.0,5.0,0,Mitte_Mitte,35.1,0,"Brunnenstraße 192-193, 10119 Berlin, Germany",below_average
8847,340.0,central_heating,1,1,40.0,3600.0,2018.0,111098935,1,1,3090.0,173.0,first_time_use,2,1,maisonette,4.0,5.0,5.0,0,Schöneberg_Schöneberg,170.0,0,"Meraner Straße 3, 10825 Berlin, Germany",above_average
8848,124.85,central_heating,0,1,40.0,468.54,1982.0,113649258,0,0,343.69,36.03,fully_renovated,2,1,apartment,1.0,2.0,3.0,0,Biesdorf_Marzahn,37.3,0,"Blumberger Damm 8, 12683 Berlin, Germany",below_average
8849,115.92,central_heating,1,0,32.1,1189.09,2020.0,114811751,1,1,1014.3,57.96,first_time_use,2,1,apartment,2.0,2.0,4.0,0,Friedrichsfelde_Lichtenberg,58.9,1,"Löwenberger Straße  7, 10315 Berlin, Germany",below_average
8850,196.32,combined_heat_and_power_plant,0,1,40.0,1551.72,2015.0,113590613,1,1,1250.0,78.53,well_kept,2,1,apartment,3.0,1.0,4.0,0,Weißensee_Weißensee,105.4,0,"Jacobsohnstr. 00, 13086 Berlin, Germany",above_average
8851,299.0,central_heating,0,1,40.0,1798.0,1980.0,113830346,1,1,1499.0,95.4,first_time_use,3,1,apartment,3.0,1.0,7.0,0,Mitte_Mitte,105.4,1,"Wallstraße 18, 10117 Berlin, Germany",above_average
8852,219.0,floor_heating,1,1,40.0,1891.8,2018.0,113765229,1,1,1520.8,95.05,first_time_use,3,1,apartment,3.0,4.0,6.0,0,Neukölln_Neukölln,152.0,1,"Delbrückstraße 41, 12051 Berlin, Germany",above_average
8853,400.02,central_heating,0,0,32.1,1661.64,1980.0,108484226,1,1,1261.62,140.18,first_time_use,3,0,roof_storey,4.0,1.0,4.0,0,Karow_Weißensee,140.5,0,"Hofzeichendamm 13a
, 13125 Berlin, Germany",above_average
8854,190.0,district_heating,0,1,40.0,1780.0,1910.0,107019238,1,1,1590.0,81.83,mint_condition,2,1,roof_storey,3.0,5.0,5.0,0,Friedrichshain_Friedrichshain,105.4,0,"Scharnweber Str. 33, 10247 Berlin, Germany",above_average
8855,68.0,district_heating,0,0,40.0,755.0,1980.0,109793604,0,0,630.0,43.43,first_time_use,3,0,ground_floor,1.5,0.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,57.0,0,"Grellstraße 14, 10409 Berlin, Germany",below_average
8856,152.16,central_heating,0,0,40.0,740.87,1996.0,115589183,0,0,588.71,52.47,well_kept,2,1,apartment,1.0,5.0,8.0,0,Oberschöneweide_Köpenick,84.0,0,"An der Wuhlheide 234, 12459 Berlin, Germany",below_average
8857,120.0,central_heating,0,1,32.1,960.0,1966.0,110726353,0,0,720.0,60.0,refurbished,3,1,apartment,2.0,2.0,6.0,0,Kreuzberg_Kreuzberg,120.0,0,"Friedrichstraße 232, 10965 Berlin, Germany",below_average
8858,115.0,central_heating,0,1,40.0,819.0,1996.0,113826430,0,0,598.91,65.17,negotiable,2,1,roof_storey,2.0,2.0,5.0,0,Adlershof_Treptow,105.1,1,"Radickestraße 36c, 12489 Berlin, Germany",below_average
8859,170.0,district_heating,0,1,40.0,819.0,1968.0,106635145,0,0,549.0,76.0,modernized,3,0,raised_ground_floor,3.0,0.0,4.0,0,Waidmannslust_Reinickendorf,100.0,0,"Tegernauer Zeile 7, 13469 Berlin, Germany",below_average
8860,330.0,central_heating,0,0,40.0,2405.0,1930.0,110766911,1,1,2075.0,143.18,first_time_use,2,1,apartment,4.0,2.0,4.0,0,Friedrichshain_Friedrichshain,140.5,1,"Fischzug 1A, 10245 Berlin, Germany",above_average
8861,96.0,central_heating,0,1,10.0,606.0,1980.0,86140394,1,1,510.0,27.43,mint_condition,2,1,ground_floor,1.0,0.0,4.0,0,Dahlem_Zehlendorf,35.1,0,"Königin-Luise-Str. 5, 14195 Berlin, Germany",below_average
8862,85.0,district_heating,0,0,40.0,1270.0,1985.0,106364639,1,1,1100.0,70.12,first_time_use,2,0,roof_storey,3.0,5.0,5.0,0,Friedrichshain_Friedrichshain,85.0,0,"Wriezener Karree 3, 10243 Berlin, Germany",above_average
