Unnamed_0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,bezirk,bezirk_group,flat_group,condition_group
5138,230,district_heating,0,1,32.1,1180,1929,107303727,1,1,950,80,refurbished,3,0,maisonette,3.5,1,2,1,Reinickendorf_Reinickendorf,122.9,0,"Romanshorner Weg 186, 13407 Berlin, Germany",Reinickendorf,North,Maisonette/Duplex,Renovated
4801,276,floor_heating,0,1,40,1996,1929,115436011,1,1,1720,120.26,first_time_use,2,0,apartment,4,4,4,1,Spandau_Spandau,120,0,"Straßburger Str. 28, 13581 Berlin, Germany",Spandau,West,Apartment,New
1456,168,floor_heating,0,1,40,1367,1929,115437599,1,1,1199,73.22,first_time_use,2,0,apartment,2.5,4,4,1,Spandau_Spandau,73,0,"Straßburger Str. 29, 13581 Berlin, Germany",Spandau,West,Apartment,New
647,165,central_heating,0,1,40,1849,1929,114993450,1,1,1557,127.05,first_time_use_after_refurbishment,2,0,apartment,5,2,4,1,Spandau_Spandau,127,0,"Straßburger Str. 30, 13581 Berlin, Germany",Spandau,West,Apartment,New
4376,200,floor_heating,0,1,40,1599,1929,115437199,1,1,1399,91.8,first_time_use,2,0,apartment,3.5,4,4,1,Spandau_Spandau,90,0,"Straßburger Str. 30, 13581 Berlin, Germany",Spandau,West,Apartment,New
2993,269,district_heating,0,1,40,1719,1929,111308149,1,1,1450,110,first_time_use,3,0,maisonette,4,4,5,1,Wilmersdorf_Wilmersdorf,140.5,0,"Geisenheimer Straße 6, 14197 Berlin, Germany",Wilmersdorf,West,Maisonette/Duplex,New
2027,150,self_contained_central_heating,0,1,40,1000,1929,107018689,1,1,850,70.82,well_kept,2,0,apartment,2.5,2,3,0,Köpenick_Köpenick,87.8,0,"Mahlsdorfer Straße 20, 12555 Berlin, Germany",Köpenick,East,Apartment,Well-maintained
6150,120,self_contained_central_heating,0,1,40,719,1929,95218077,0,0,599,59.45,well_kept,3,0,apartment,2,2,5,0,Französisch_Buchholz_Pankow,70.3,0,"Pasewalker Straße 100, 13127 Berlin, Germany",Pankow,North,Apartment,Well-maintained
5175,255,district_heating,0,1,40,1580,1929,113789690,1,1,1325,103,refurbished,3,0,apartment,3,4,4,1,Wilmersdorf_Wilmersdorf,105.4,0,"Geisenheimer Straße 14, 14197 Berlin, Germany",Wilmersdorf,West,Apartment,Renovated
3567,175.2,central_heating,0,1,40,1270.2,1929,113791976,1,1,1022,73,first_time_use_after_refurbishment,2,0,apartment,3,3,4,0,Spandau_Spandau,73,0,"Straßburger Straße 29, 13581 Berlin, Germany",Spandau,West,Apartment,New
7017,329,floor_heating,0,0,40,1943,1993,107316885,0,0,1480,215.5,fully_renovated,2,0,apartment,9,1,4,0,Spandau_Spandau,134,1,"Rauchtr. 16, 13587 Berlin, Germany",Spandau,West,Apartment,Renovated
1477,125,central_heating,0,0,40,995,1993,115436162,0,0,795,80.28,modernized,2,0,roof_storey,3,2,2,0,Buckow_Neukölln,75,0,"Alt-Buckow 5, 12349 Berlin, Germany",Neukölln,South,Roof Storey,Renovated
5769,211,central_heating,0,1,40,841,1993,115633504,0,0,630,50.4,well_kept,2,1,apartment,1,1,5,0,Neukölln_Neukölln,67,0,"Bendastr. 13, 12051 Berlin, Germany",Neukölln,South,Apartment,Well-maintained
1799,115,central_heating,0,1,40,1057.45,1993,83681442,0,0,862.46,71.16,fully_renovated,2,0,roof_storey,2,3,3,0,Frohnau_Reinickendorf,80,0,"Merlinweg 12, 13465 Berlin, Germany",Reinickendorf,North,Roof Storey,Renovated
5773,156,gas_heating,0,1,10,1273,1993,113773370,1,1,1020,97,well_kept,3,0,maisonette,4.5,1,2,1,Zehlendorf_Zehlendorf,97,1,"Seehofstr. 42, 14167 Berlin, Germany",Zehlendorf,West,Maisonette/Duplex,Well-maintained
1718,150,central_heating,0,0,40,999,1993,106620484,1,1,749,84.87,first_time_use,3,0,apartment,3,1,2,0,Karow_Weißensee,100,1,"Strasse 43 38, 13125 Berlin, Germany",Weißensee,North,Apartment,New
7438,120,central_heating,0,0,40,804.61,1993,115460065,0,0,624.61,64.74,well_kept,3,0,apartment,2,2,5,0,Karow_Weißensee,60,0,"Straße 43 44, 13125 Berlin, Germany",Weißensee,North,Apartment,Well-maintained
4612,160,central_heating,0,0,40,1149,1993,111308058,0,0,899,93,well_kept,3,0,ground_floor,4,0,5,0,Karow_Weißensee,90,0,"Straße 43 46, 13125 Berlin, Germany",Weißensee,North,Ground Floor,Well-maintained
225,389,central_heating,0,1,40,2244,1993,110724428,1,1,1855,151.58,well_kept,3,0,roof_storey,3,3,3,1,Charlottenburg_Charlottenburg,105.4,1,"Am Rupenhorn 3, 14055 Berlin, Germany",Charlottenburg,West,Roof Storey,Well-maintained
5926,120,central_heating,0,1,40,744.87,1993,114850682,1,1,554.87,64,well_kept,3,0,apartment,2,1,2,0,Wannsee_Zehlendorf,70,0,"Sangebuchtweg 9, 14109 Berlin, Germany",Zehlendorf,West,Apartment,Well-maintained
6289,110,central_heating,0,1,40,865,1993,111826726,1,1,755,51.97,refurbished,3,0,apartment,2,2,3,0,Mahlsdorf_Hellersdorf,45,0,"Bremer Straße 63, 12623 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
7286,228.64,central_heating,0,0,40,855.99,1993,106290918,1,1,627.35,77.45,need_of_renovation,2,1,terraced_flat,2,0,2,0,Spandau_Spandau,70.3,1,"Cautiusstraße 15, 13587 Berlin, Germany",Spandau,West,Apartment,Needs Work
6197,410,floor_heating,0,1,40,1550,1993,105304013,1,1,1140,120,well_kept,2,0,penthouse,3.5,4,4,0,Spandau_Spandau,110,1,"Flankenschanze 00, 13585 Berlin, Germany",Spandau,West,Apartment,Well-maintained
3533,258.79,central_heating,0,1,40,922.81,1993,83422769,0,0,664.02,61.2,well_kept,3,1,apartment,2,1,6,0,Steglitz_Steglitz,70.3,0,"Kissinger Str. 13, 12157 Berlin, Germany",Steglitz,West,Apartment,Well-maintained
1229,131.7,district_heating,0,1,40,637.6,1993,107317744,1,1,448.95,59.86,well_kept,2,1,other,2,4,3,0,Wedding_Wedding,57,1,"Osloer Straße 76, 13359 Berlin, Germany",Wedding,North,Apartment,Well-maintained
7978,111.63,central_heating,0,0,40,522.6,1993,115691796,0,0,369.97,50.2,first_time_use,2,0,apartment,2,0,1,0,Wedding_Wedding,41,0,"Osloer Straße 76, 13359 Berlin, Germany",Wedding,North,Apartment,New
5164,141.11,central_heating,0,0,40,648.39,1993,111380631,0,0,468.76,64.39,first_time_use,2,0,apartment,2,3,18,0,Wedding_Wedding,38.5,0,"Osloer Straße 77, 13359 Berlin, Germany",Wedding,North,Apartment,New
5144,65,central_heating,0,0,40,952,1993,113166306,0,0,822,68.5,first_time_use,3,0,apartment,2,2,4,0,Tiergarten_Tiergarten,65,0,"Rostocker Str. 18, 10553 Berlin, Germany",Tiergarten,Central,Apartment,New
8250,371,gas_heating,0,0,40,1464,1993,106639926,1,1,1093,103.73,well_kept,2,0,roof_storey,4,0,5,0,Müggelheim_Köpenick,146,0,"Alt-Müggelheim 17, 12559 Berlin, Germany",Köpenick,East,Roof Storey,Well-maintained
4171,534.8,central_heating,0,1,40,1364.39,1993,85236082,0,0,829.59,76.46,well_kept,3,1,ground_floor,2,0,5,1,Steglitz_Steglitz,70.3,0,"Horst-Kohl-Str. 18, 12157 Berlin, Germany",Steglitz,West,Ground Floor,Well-maintained
7464,130,self_contained_central_heating,0,1,40,1480,1993,115238691,1,1,1350,66,refurbished,3,1,roof_storey,1,5,5,0,Prenzlauer_Berg_Prenzlauer_Berg,35.1,0,"Kollwitzstraße 89, 10435 Berlin, Germany",PrenzlauerBerg,Central,Roof Storey,Renovated
530,231,central_heating,0,1,40,1939,1993,106686847,1,1,1708,157,fully_renovated,3,0,apartment,4,2,2,1,Lichterfelde_Steglitz,140.5,0,"Kyllmannstraße 10, 12203 Berlin, Germany",Steglitz,West,Apartment,Renovated
6238,100,central_heating,0,1,40,1550,1993,106734008,1,1,1300,95,fully_renovated,3,1,apartment,4,5,6,0,Schöneberg_Schöneberg,150,0,"Kärntener Str. 10, 10827 Berlin, Germany",Schöneberg,Central,Apartment,Renovated
170,73,central_heating,0,1,40,798,1993,111350078,1,1,661,55.05,well_kept,2,0,apartment,2,1,3,0,Reinickendorf_Reinickendorf,64,0,"Hausotterstraße 58, 13409 Berlin, Germany",Reinickendorf,North,Apartment,Well-maintained
8634,510,district_heating,0,1,40,2310,1993,107350359,1,1,1800,167.29,first_time_use,2,1,maisonette,5,5,6,0,Steglitz_Steglitz,175.6,1,"Gravelottestraße 13, 12167 Berlin, Germany",Steglitz,West,Maisonette/Duplex,New
7434,156,central_heating,0,1,10,1045,1993,107379315,0,0,835,84.77,well_kept,3,1,ground_floor,3,0,4,0,Spandau_Spandau,54,0,"Hohenzollernring 161, 13585 Berlin, Germany",Spandau,West,Ground Floor,Well-maintained
5481,257,floor_heating,0,1,10,1527,1993,105518230,1,1,1270,124.8,first_time_use,2,0,maisonette,4,2,3,0,Wannsee_Zehlendorf,140.5,0,"Hugo Vogel Straße 6, 14109 Berlin, Germany",Zehlendorf,West,Maisonette/Duplex,New
1348,140,central_heating,0,1,40,1590,1993,70527301,0,0,1300,103,mint_condition,2,0,apartment,3,0,3,0,Friedrichshagen_Köpenick,150,0,"Löcknitzstraße  25, 12587 Berlin, Germany",Köpenick,East,Apartment,Well-maintained
2611,246,central_heating,0,1,40,997.23,1993,89727038,1,1,751.23,83.47,well_kept,3,0,ground_floor,3,0,5,0,Spandau_Spandau,105.4,0,"Wustermarker Str. 99, 13583 Berlin, Germany",Spandau,West,Ground Floor,Well-maintained
1198,125.39,central_heating,0,1,32.1,767.65,1993,110141381,0,0,576.93,60.77,well_kept,2,0,other,2,2,4,0,Zehlendorf_Zehlendorf,65.3,1,"Leo-Baeck-Straße 6 A, 14165 Berlin, Germany",Zehlendorf,West,Apartment,Well-maintained
2799,150,self_contained_central_heating,0,1,40,954,1993,112319057,1,1,804,67,mint_condition,3,1,apartment,2,2,5,0,Weißensee_Weißensee,70.3,1,"Rennbahnstraße 22-23, 13086 Berlin, Germany",Weißensee,North,Apartment,Well-maintained
7938,140,self_contained_central_heating,0,1,40,764,1993,112312139,1,1,624,52,mint_condition,3,1,apartment,2,4,5,0,Weißensee_Weißensee,70.3,1,"Rennbahnstraße 22-23, 13086 Berlin, Germany",Weißensee,North,Apartment,Well-maintained
3583,203.13,gas_heating,0,1,40,738.66,1993,113807687,1,1,535.53,49.91,well_kept,2,0,apartment,1.5,1,4,0,Wannsee_Zehlendorf,67,0,"Kronprinzessinnenweg 7, 14109 Berlin, Germany",Zehlendorf,West,Apartment,Well-maintained
2992,164,self_contained_central_heating,0,1,40,1523.03,1993,113789391,1,1,1227.03,95.34,modernized,3,0,apartment,3,1,4,0,Lichtenrade_Tempelhof,132,0,"Regensburger Straße 5, 12309 Berlin, Germany",Tempelhof,South,Apartment,Renovated
867,390.66,central_heating,0,1,10,1489.66,1993,102633214,0,0,1099,126.02,modernized,2,0,maisonette,3,2,2,0,Lankwitz_Steglitz,105.4,0,"Tautenburger Straße 38, 12249 Berlin, Germany",Steglitz,West,Maisonette/Duplex,Renovated
1310,390.66,central_heating,0,1,10,1489.66,1993,97461561,1,1,1099,126.02,modernized,2,0,maisonette,4.5,0,2,0,Lankwitz_Steglitz,158.1,0,"Tautenburger Straße 38, 12249 Berlin, Germany",Steglitz,West,Maisonette/Duplex,Renovated
876,100,central_heating,0,1,40,1065.41,1993,111168048,0,0,905.41,60,fully_renovated,2,1,apartment,2,1,3,1,Lankwitz_Steglitz,60,0,"In den neuen Gärten 24b, 12247 Berlin, Germany",Steglitz,West,Apartment,Renovated
1100,325.13,central_heating,0,1,40,1037.05,1993,44824751,1,1,711.92,97.55,first_time_use,3,1,apartment,3,1,7,0,Wedding_Wedding,105.4,0,"Reinickendorfer Str. 59 B, 13347 Berlin, Germany",Wedding,North,Apartment,New
3664,244,central_heating,0,1,40,1555.54,1993,113580068,1,1,1201.54,125.16,negotiable,3,0,maisonette,4,1,4,0,Lichterfelde_Steglitz,110,1,"Hildburghauser Straße 187, 12209 Berlin, Germany",Steglitz,West,Maisonette/Duplex,Well-maintained
6892,210.5,central_heating,0,0,40,1035.29,1993,111380630,0,0,710.16,97.79,first_time_use,2,0,apartment,3,4,3,0,Wedding_Wedding,114.6,0,"Reinickendorfer Straße 59 B, 13347 Berlin, Germany",Wedding,North,Apartment,New
3943,100,self_contained_central_heating,0,0,40,974.85,1866,114640692,1,1,769.45,79.58,well_kept,2,0,apartment,3,3,3,0,Tiergarten_Tiergarten,105.4,0,"Potsdamer Straße 107, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Well-maintained
2514,295,floor_heating,0,1,40,1480,1930,107298537,1,1,1185,85.26,first_time_use,2,1,ground_floor,2,0,4,0,Friedrichshain_Friedrichshain,70.3,0,"Fischzug 1A, 10245 Berlin, Germany",Friedrichshain,Central,Ground Floor,New
2858,309,floor_heating,0,0,40,1900,1930,107331218,1,1,1591,122.4,first_time_use,1,1,apartment,3,2,4,0,Friedrichshain_Friedrichshain,105.4,1,"Fischzug 1A, 10245 Berlin, Germany",Friedrichshain,Central,Apartment,New
8860,330,central_heating,0,0,40,2405,1930,110766911,1,1,2075,143.18,first_time_use,2,1,apartment,4,2,4,0,Friedrichshain_Friedrichshain,140.5,1,"Fischzug 1A, 10245 Berlin, Germany",Friedrichshain,Central,Apartment,New
8189,85,self_contained_central_heating,0,0,10,1048,1930,107366383,1,1,963,70,first_time_use_after_refurbishment,3,0,raised_ground_floor,2,0,4,0,Kreuzberg_Kreuzberg,70.3,0,"Heimstr. 10, 10965 Berlin, Germany",Kreuzberg,Central,Ground Floor,New
7647,175,gas_heating,0,1,40,1675,1930,113486540,0,0,1480,100,first_time_use,3,0,terraced_flat,4,1,2,1,Siemensstadt_Spandau,198,1,"Rapsstr. 39, 13629 Berlin, Germany",Spandau,West,Apartment,New
4075,138.78,self_contained_central_heating,0,1,40,715.76,1930,113869012,0,0,576.98,55.58,first_time_use_after_refurbishment,2,0,apartment,2,2,5,0,Lichtenberg_Lichtenberg,70.3,0,"Hauptstr. 62, 10317 Berlin, Germany",Lichtenberg,East,Apartment,New
6712,408,central_heating,0,1,40,2283.6,1930,103477445,0,0,1700,163,well_kept,3,0,apartment,5,1,3,0,Spandau_Spandau,175.6,0,"Kerstenweg 2, 13581 Berlin, Germany",Spandau,West,Apartment,Well-maintained
6946,156.9,district_heating,0,0,40,645.06,1930,106518680,0,0,488.16,51,first_time_use,2,0,ground_floor,1.5,0,5,0,Spandau_Spandau,63.2,0,"Weverstr. 8B, 13595 Berlin, Germany",Spandau,West,Ground Floor,New
2267,135.15,central_heating,0,1,40,549.06,1930,115214933,0,0,413.91,55,first_time_use,2,0,apartment,2,3,5,0,Alt_Hohenschönhausen_Hohenschönhausen,70.3,0,"Degnerstr. 45, 13053 Berlin, Germany",Hohenschönhausen,East,Apartment,New
2914,137.17,central_heating,0,1,40,557.28,1930,115468527,0,0,420.11,55.5,first_time_use,2,0,ground_floor,2,1,5,0,Alt_Hohenschönhausen_Hohenschönhausen,70.3,0,"Degnerstr. 51, 13053 Berlin, Germany",Hohenschönhausen,East,Ground Floor,New
7512,59.71,central_heating,0,0,40,980,1930,107060102,1,1,850.29,42.97,first_time_use,2,0,apartment,2,1,4,0,Weißensee_Weißensee,70,0,"Goyastraße 7, 13086 Berlin, Germany",Weißensee,North,Apartment,New
8205,210,self_contained_central_heating,0,1,40,1456.72,1930,110709188,1,1,1246.72,151.34,first_time_use_after_refurbishment,3,0,terraced_flat,3,1,2,0,Mariendorf_Tempelhof,105.4,0,"Pilatusweg 13, 12107 Berlin, Germany",Tempelhof,South,Apartment,New
8801,64,central_heating,0,0,2.4,612,1930,115692575,0,0,491,41,well_kept,2,0,apartment,2,1,3,0,Weißensee_Weißensee,57,0,"Preunelstr. 3, 13086 Berlin, Germany",Weißensee,North,Apartment,Well-maintained
1156,114,central_heating,0,0,40,741,1930,110483186,1,1,627,58,fully_renovated,3,0,apartment,2,3,4,0,Spandau_Spandau,70.3,0,"Adamstraße 18, 13595 Berlin, Germany",Spandau,West,Apartment,Renovated
3685,170,central_heating,0,0,10,969,1930,105400845,0,0,799,67.73,well_kept,3,0,apartment,3,0,4,1,Pankow_Pankow,105.4,0,"Damerowstr. 9A, 13187 Berlin, Germany",Pankow,North,Apartment,Well-maintained
7352,120,self_contained_central_heating,0,1,10,1040,1930,106188657,0,0,920,92,refurbished,2,0,apartment,3,1,4,0,Reinickendorf_Reinickendorf,105.4,0,"Eichborndamm 4, 13403 Berlin, Germany",Reinickendorf,North,Apartment,Renovated
8419,95,self_contained_central_heating,0,0,10,694,1930,99713498,0,0,599,55.25,refurbished,2,0,apartment,2,3,4,0,Reinickendorf_Reinickendorf,70.3,0,"Eichborndamm 4, 13403 Berlin, Germany",Reinickendorf,North,Apartment,Renovated
8380,176,district_heating,0,1,10,719.89,1930,107092802,0,0,543.89,57.8,well_kept,2,0,ground_floor,2,0,3,0,Reinickendorf_Reinickendorf,84.4,0,"Genfer Str. 93, 13407 Berlin, Germany",Reinickendorf,North,Ground Floor,Well-maintained
3360,150,floor_heating,0,1,40,1424.54,1930,110856205,1,1,1184.54,78,refurbished,2,1,apartment,3,2,3,0,Charlottenburg_Charlottenburg,90,0,"Heinickeweg 11, 13627 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
1344,160,floor_heating,0,1,40,1222.65,1930,115540079,1,1,912.65,75.94,refurbished,2,1,apartment,3,0,2,1,Charlottenburg_Charlottenburg,150,0,"Heinickeweg 13, 13627 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
1024,120.88,self_contained_central_heating,0,0,40,840,1930,113685240,1,1,719.12,72.57,first_time_use,2,0,raised_ground_floor,2.5,0,2,0,Köpenick_Köpenick,87.8,0,"Mittelheide 27, 12555 Berlin, Germany",Köpenick,East,Ground Floor,New
618,158.85,central_heating,0,1,40,620.5,1930,89298252,1,1,461.65,49.64,refurbished,2,0,apartment,1.5,2,3,0,Köpenick_Köpenick,52.7,0,"Mittelheide 60, 12205 Berlin, Germany",Köpenick,East,Apartment,Renovated
197,253.3,central_heating,0,0,40,972.13,1930,87615754,1,1,718.83,68.46,well_kept,2,0,roof_storey,2,3,3,1,Köpenick_Köpenick,70.3,0,"Mittelheide 67, 12555 Berlin, Germany",Köpenick,East,Roof Storey,Well-maintained
3856,124,central_heating,0,1,40,669.19,1930,115668180,1,1,432.19,61.13,well_kept,3,0,apartment,2,2,2,0,Siemensstadt_Spandau,113,0,"Natalissteig 9, 13629 Berlin, Germany",Spandau,West,Apartment,Well-maintained
7186,173.92,central_heating,0,1,40,614.13,1930,115668714,0,0,440.21,52.18,first_time_use,2,0,ground_floor,2,0,5,0,Oberschöneweide_Köpenick,71.8,0,"Zeppelinstr. 6, 12459 Berlin, Germany",Köpenick,East,Ground Floor,New
96,99,central_heating,0,1,10,643.54,1930,113853973,0,0,488.54,55.39,first_time_use,2,0,ground_floor,2,0,6,0,Wittenau_Reinickendorf,56,0,"Drostestraße 7, 13509 Berlin, Germany",Reinickendorf,North,Ground Floor,New
6691,120,district_heating,0,1,40,1350,1930,105915465,1,1,1150,74.38,well_kept,2,0,apartment,3,4,4,0,Neukölln_Neukölln,80,0,"Elsenstraße 61, 12059 Berlin, Germany",Neukölln,South,Apartment,Well-maintained
6389,127,central_heating,0,1,40,827,1930,113688601,0,0,700,63.65,modernized,3,0,apartment,2,2,4,0,Neukölln_Neukölln,49,0,"Finowstraße 23, 12045 Berlin, Germany",Neukölln,South,Apartment,Renovated
8592,221.25,district_heating,0,1,2.4,768.81,1930,113829014,0,0,547.56,57.8,fully_renovated,2,0,ground_floor,2,0,6,0,Reinickendorf_Reinickendorf,114.4,0,"Genfer Str. 113, 13407 Berlin, Germany",Reinickendorf,North,Ground Floor,Renovated
4409,65,central_heating,0,0,40,1030,1930,112570788,1,1,900,65,first_time_use,3,0,apartment,2,1,3,1,Wannsee_Zehlendorf,65,0,"Königstraße 8, 14109 Berlin, Germany",Zehlendorf,West,Apartment,New
168,111,central_heating,0,1,40,869,1930,111206274,0,0,669,59.43,first_time_use_after_refurbishment,2,0,ground_floor,2,0,2,0,Siemensstadt_Spandau,89,0,"Natalissteig 14, 13629 Berlin, Germany",Spandau,West,Ground Floor,New
8653,113,central_heating,0,1,40,798,1930,111206590,0,0,607,51.62,first_time_use_after_refurbishment,2,0,apartment,2,2,2,0,Siemensstadt_Spandau,78,0,"Natalissteig 23, 13629 Berlin, Germany",Spandau,West,Apartment,New
3420,106,central_heating,0,1,40,850,1930,110599808,0,0,649,59.34,first_time_use_after_refurbishment,2,0,ground_floor,2,2,2,0,Siemensstadt_Spandau,60,0,"Natalissteig 29, 13629 Berlin, Germany",Spandau,West,Ground Floor,New
8575,133,central_heating,0,0,40,433,1930,114863131,0,0,300,35.57,first_time_use,3,0,roof_storey,1,3,3,0,Alt_Hohenschönhausen_Hohenschönhausen,73,0,"Sabinensteig 12, 13053 Berlin, Germany",Hohenschönhausen,East,Roof Storey,New
7532,170.81,district_heating,0,1,40,699.43,1930,107378465,0,0,528.62,51.64,first_time_use_after_refurbishment,2,0,ground_floor,2.5,0,6,0,Reinickendorf_Reinickendorf,88.9,0,"Schillerring 29, 13407 Berlin, Germany",Reinickendorf,North,Ground Floor,New
5830,111,central_heating,0,0,40,950,1930,115632814,1,1,769,42.69,first_time_use,2,0,apartment,2,3,4,0,Weißensee_Weißensee,70,0,"Tassostraße 6A, 13086 Berlin, Germany",Weißensee,North,Apartment,New
6490,99.87,self_contained_central_heating,0,0,40,760,1930,110855997,1,1,660.13,37.83,first_time_use,2,0,apartment,1.5,4,4,0,Pankow_Pankow,52.7,0,"Thulestraße 15, 13189 Berlin, Germany",Pankow,North,Apartment,New
5060,145,gas_heating,0,1,10,1465,1930,94651079,1,1,1190,90.04,modernized,3,0,roof_storey,3,3,3,1,Karlshorst_Lichtenberg,130,0,"Treskowallee 25, 10318 Berlin, Germany",Lichtenberg,East,Roof Storey,Renovated
5628,230,self_contained_central_heating,0,0,40,1460,1930,113811586,1,1,1230,66,well_kept,2,0,apartment,2,3,5,0,Wedding_Wedding,70.3,0,"Triftstraße 45, 13353 Berlin, Germany",Wedding,North,Apartment,Well-maintained
5889,148.12,central_heating,0,1,40,616.06,1930,113860400,0,0,467.94,55,first_time_use,2,0,apartment,2,2,5,0,Alt_Hohenschönhausen_Hohenschönhausen,70.3,0,"Am Faulen See 19, 13053 Berlin, Germany",Hohenschönhausen,East,Apartment,New
3076,71,central_heating,0,1,2.4,667,1930,115692306,1,1,539,46,need_of_renovation,3,0,ground_floor,2,0,3,0,Weißensee_Weißensee,57,0,"Am Steinberg 142, 13086 Berlin, Germany",Weißensee,North,Ground Floor,Needs Work
1591,147.32,central_heating,0,1,40,615.27,1930,113805000,0,0,467.94,54.82,refurbished,2,0,apartment,2,2,5,0,Alt_Hohenschönhausen_Hohenschönhausen,70.3,0,"Am faulen See 19, 13055 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
6018,235.76,district_heating,0,0,40,762.25,1930,115704568,0,0,526.49,59.7,fully_renovated,2,0,apartment,2.5,3,3,0,Reinickendorf_Reinickendorf,125.4,0,"Aroser Allee 167, 13407 Berlin, Germany",Reinickendorf,North,Apartment,Renovated
1501,280,central_heating,0,1,40,1460,1930,110942922,1,1,1100,88,fully_renovated,3,0,raised_ground_floor,3,3,3,0,Schmargendorf_Wilmersdorf,80,0,"Doberaner Str. 8, 14199 Berlin, Germany",Wilmersdorf,West,Ground Floor,Renovated
3423,90,district_heating,0,1,40,1200,1930,102502927,1,1,1050,55.5,refurbished,2,0,apartment,2,1,4,1,Neukölln_Neukölln,60,0,"Drübecker Weg 2, 12059 Berlin, Germany",Neukölln,South,Apartment,Renovated
7449,122,central_heating,0,0,40,873,1930,115675950,0,0,710,54,well_kept,2,0,apartment,2,4,4,0,Lichtenberg_Lichtenberg,41,0,"Eitelstraße  17, 10317 Berlin, Germany",Lichtenberg,East,Apartment,Well-maintained
3767,90,self_contained_central_heating,0,0,40,925,1930,113020958,0,0,835,61,first_time_use,2,0,apartment,1.5,2,5,0,Neukölln_Neukölln,52.7,0,"Emser Straße 70, 12051 Berlin, Germany",Neukölln,South,Apartment,New
