noRooms,totalRent,livingSpace,balcony
4.0,2119.32,128.38,True
3.0,1735.0,136.0,True
2.0,869.0,53.0,True
2.0,1382.0,81.34,True
4.0,1758.0,125.15,True
3.0,1565.87,92.11,True
3.5,1582.0,88.13,False
2.0,1174.25,46.97,True
6.0,2840.0,179.0,True
2.0,2000.0,125.0,True
3.0,950.0,78.76,False
3.0,1571.0,86.0,True
4.0,2681.0,198.35,True
2.0,870.0,56.54,True
2.0,943.73,57.3,False
4.0,1168.5,95.0,True
2.0,820.0,48.0,False
4.0,949.0,91.96,True
3.0,942.93,78.15,False
3.0,1300.0,95.61,True
5.0,2655.0,150.0,True
2.0,806.0,62.85,False
2.0,1370.5,71.38,False
2.0,978.0,63.0,True
2.0,1075.0,80.0,False
2.0,865.0,66.22,False
2.0,1552.81,63.38,False
2.0,1513.71,61.16,True
1.0,1201.94,68.98,True
2.0,1739.0,75.0,True
3.0,2623.5748392725336,98.0,False
4.0,2380.0,146.44,True
3.0,765.15,70.31,True
3.0,1218.0,96.9,True
3.0,1102.7398392725336,76.72,True
3.0,2020.99,96.93,True
4.0,1860.0,130.0,True
4.0,1978.0,105.77,True
3.0,1757.53,99.86,True
3.0,1500.0,41.0,True
2.0,820.76,55.98,False
5.0,1665.0,114.23,True
2.0,671.01,60.74,True
1.0,830.0,39.37,False
2.0,1050.17,98.0,True
2.0,1031.0,48.99,True
4.0,1152.0,86.09,False
4.0,953.0,81.58,True
2.0,900.0,50.0,True
4.0,3380.0,186.52,True
2.0,1650.0,56.0,True
3.0,1880.0,103.0,False
3.0,915.0,65.92,True
1.0,745.0,39.2,True
3.0,977.41,73.06,True
3.0,2061.69,125.39,True
2.0,1350.0,60.09,False
3.0,969.0,85.0,True
3.0,1782.42,91.0,True
2.0,919.82,63.85,True
3.0,1463.0,71.31,True
2.0,1270.0,81.76,False
1.0,840.0,13.0,False
1.0,689.0,38.89,True
3.0,1377.6,99.0,True
2.0,869.0,62.53,True
4.0,2567.0,131.19,True
3.0,1480.0,96.33,False
2.2,1049.0,97.8,True
1.0,583.0,36.34,False
2.0,1900.0,90.0,True
3.0,1730.0,83.32,True
4.0,1678.97,87.95,True
1.0,869.0,47.14,True
2.0,980.0,66.13,False
3.0,590.07,66.3,False
1.0,451.12661309084456,41.9,False
2.0,1349.0,47.0,True
3.0,1231.87,77.0,True
2.0,806.0,70.0,True
2.0,2245.0,122.0,True
3.0,1037.54,108.4,True
3.0,1664.0,96.5,True
3.0,1940.0,85.0,True
2.0,850.0,52.23,True
3.0,1849.81,92.0,True
2.0,696.1,79.0,False
3.0,899.0,74.19,False
3.0,1370.0,102.0,True
4.0,1515.0,119.16,True
2.0,483.88,52.94,True
2.0,665.67,49.0,False
1.0,536.0,34.4,True
3.0,1750.0,106.0,True
3.0,649.0,56.91,False
3.0,1779.04,102.64,True
2.0,1026.0,62.25,True
2.0,696.05,64.35,True
2.0,863.0,51.0,True
1.5,1290.0,44.0,True
3.0,1841.68,86.06,True
2.0,682.0,64.06,True
3.0,1199.0,71.5,True
2.0,1427.82,75.75,True
2.0,853.25,67.08,True
1.0,821.02,37.39,False
2.0,1450.0,55.0,True
4.0,1527.0,124.8,True
4.0,1235.0,91.0,True
2.0,1325.0,65.0,True
3.0,4020.0,150.0,True
3.0,1582.31,104.5,True
2.5,985.0,77.0,True
1.0,699.0,21.8,False
4.5,2569.0,142.24,True
5.0,2010.8330654542224,135.94,True
3.0,1051.0,74.76,True
4.0,3141.5064523633782,119.16,True
3.0,1350.0,95.0,True
1.0,960.0,18.0,False
3.0,1118.0,100.0,True
3.0,2200.0,96.0,True
2.0,960.2532261816892,63.0,True
3.0,3415.71,137.0,True
2.0,719.0,60.0,True
1.0,950.0,36.94,False
4.0,1872.52,91.79,True
2.0,850.0,54.34,True
1.0,910.0,33.55,False
5.0,2075.0,154.0,True
4.0,1275.9,94.04,True
2.0,809.65,69.56,True
4.0,2299.0,153.0,True
3.0,1110.0,90.0,True
3.0,2719.0,107.0,True
3.0,735.0,70.0,True
2.0,1406.2532261816891,55.19,True
2.0,695.0,60.0,True
4.0,3629.86,168.23,True
3.0,1540.0,104.0,True
4.0,2950.0,156.33,True
2.0,1154.0,74.76,False
1.0,550.1266130908446,40.22,False
3.0,1700.0,117.7,True
4.0,2306.8,115.34,True
2.0,1374.25,72.0,True
2.0,1295.0,75.0,True
2.0,1339.2532261816891,77.27,False
2.0,762.41,53.34,False
4.0,5775.0,203.38,True
2.0,900.78,66.88,True
3.0,2160.0,113.6,True
2.0,3973.08,206.55,True
4.0,1900.0,92.3,True
1.0,740.0,35.8,True
3.0,673.99,68.08,True
3.0,1400.0,80.0,False
1.0,345.37,32.6,False
3.0,1780.86,89.0,True
3.0,797.0,68.53,True
1.0,703.86,42.45,True
2.0,569.93,65.0,True
2.0,2230.0,80.38,True
2.0,1025.0,59.1,True
4.0,5000.0,215.5,True
1.0,975.0,37.5,False
2.0,1513.39,75.67,True
2.0,1270.18,62.88,True
2.0,1499.0,54.61,True
2.0,690.0,58.0,True
3.0,2018.47,94.58,True
2.0,949.0,67.2,True
1.0,447.26,41.0,True
3.0,1690.0,107.13,False
4.0,4000.0,171.0,True
4.0,5645.506452363378,219.97,True
5.0,3815.0,179.0,True
3.0,1686.0,110.9,True
2.0,1270.0,70.43,False
2.0,723.3,57.91,False
1.0,482.65,35.23,True
2.0,980.0,54.04,False
2.0,596.81,55.13,False
3.0,1774.75,85.12,True
2.0,1000.0,33.75,False
3.0,1238.16,93.63,True
3.0,1923.3798392725337,117.0,False
3.0,3500.0,125.0,False
5.0,3360.0,260.0,True
3.0,1714.48,97.97,True
3.0,1095.0,85.0,False
4.0,1214.0,118.66,True
2.0,935.0,60.74,True
2.0,686.3,58.33,True
3.0,1790.0,130.0,True
2.0,1033.35,79.06,True
2.0,1290.0,56.0,True
2.0,877.6,67.06,True
1.0,549.0,47.0,True
2.0,842.08,67.82,True
3.0,1430.0,98.0,True
1.5,719.5,45.01,False
2.0,2320.0,95.31,True
4.0,936.0,91.8,True
3.0,1520.0,97.0,True
2.0,799.0,60.0,True
2.0,660.0,60.0,False
1.0,478.21,33.63,True
3.0,1295.0,83.59,True
2.0,1223.0,52.0,False
2.0,1020.0,59.0,True
3.0,781.09,69.4,True
2.0,1122.7,53.34,True
3.0,2599.0,135.88,True
1.0,478.67,36.03,True
3.0,702.0,54.5,True
3.0,1768.1,90.93,False
3.0,1598.0,102.0,True
2.0,2180.0,77.54,True
2.0,865.0,63.0,True
4.0,2950.0,136.39,True
1.0,592.0,45.63,True
2.0,1190.0,53.23,False
4.0,1720.0,145.0,True
1.0,900.0,35.0,False
2.0,624.77,58.82,True
2.0,1635.54,72.18,True
3.0,2154.75,115.81,True
2.0,1205.0,99.0,False
1.0,1000.0,39.92,True
2.0,823.0,54.64,True
2.0,653.56,63.0,True
2.0,611.02,54.64,False
2.0,796.0,68.75,True
3.0,1882.12,89.2,True
2.0,1650.0,101.54,True
2.0,900.0,50.0,False
6.0,2205.7596785450673,134.0,False
3.0,1500.0,108.0,True
2.0,785.76,49.84,True
2.0,1093.15,66.76,True
3.0,900.0,61.51,True
3.0,1889.69,83.43,True
2.0,1047.75,54.57,True
2.0,942.0,57.0,True
3.0,2293.37,99.75,False
2.0,2488.26,71.09,False
4.0,2584.82,139.72,False
2.5,846.65,65.31,True
4.0,1906.72,122.03,True
1.0,579.0,20.3,False
2.0,990.0,62.0,False
1.0,538.61,39.27,False
5.0,2577.3,147.82,True
2.0,1460.0,66.0,False
3.0,2280.0,126.15,True
1.0,567.84,29.12,True
3.0,829.0,81.0,True
4.0,1789.94,121.05,True
2.5,942.32,60.02,True
2.0,955.0,70.48,True
4.0,2550.0,122.02,True
3.0,796.0,65.0,False
1.0,414.39,27.59,True
2.0,712.0,51.65,True
2.5,1458.0,98.0,True
1.0,655.0,23.97,True
1.0,510.53,26.87,True
1.5,531.79,40.84,True
2.0,899.0,66.0,False
2.0,941.11,75.67,True
2.0,1563.75,75.91,True
2.0,2115.0,87.0,True
1.0,544.0,37.03,True
2.0,1960.0,77.15,True
4.0,4475.0,209.0,True
5.0,2601.89,135.0,True
2.0,899.0,58.0,True
1.0,637.69,54.55,True
1.0,682.0,21.0,False
3.0,720.0,60.0,False
2.0,923.55,59.35,True
3.0,810.0,70.74,True
3.0,1239.0,99.0,True
12.0,19600.0,565.0,True
2.0,2280.25,101.5,True
2.0,900.0,45.9,True
3.0,855.0,81.34,False
1.0,596.96,29.12,True
1.0,768.0,32.93,True
7.0,4288.0,202.0,True
2.0,720.0,58.0,True
3.0,1955.3798392725337,80.0,False
2.0,1297.2,65.2,True
2.0,980.0,64.0,False
3.0,1796.75,95.0,True
3.0,1839.78,81.95,True
4.0,2498.0,113.41,True
3.0,1855.0,125.56,False
2.0,1240.0,53.0,True
2.0,1093.12,48.04,False
3.0,1789.0,102.0,True
2.0,1240.59,65.64,True
3.0,771.0,69.93,True
3.0,1720.06,101.18,True
2.0,1133.18,59.02,True
3.0,1225.0,79.77,True
2.0,710.0,50.0,True
2.0,1522.18,79.28,False
1.0,645.0,15.0,False
3.0,934.75,74.84,True
2.0,1410.0,47.0,True
3.0,2200.0,75.0,False
3.0,1250.0,95.0,True
2.0,1166.1,54.88,True
2.0,542.0,45.62,False
2.0,1385.0,52.0,False
2.0,1430.0,72.0,True
4.0,2682.98,193.75,True
3.0,1399.0,93.27,False
2.0,1216.0,76.0,True
1.5,615.1,47.66,True
1.0,619.0,37.8,False
4.0,4900.0,174.49,True
1.0,980.0,36.0,True
3.0,4097.2,159.0,False
3.0,1405.0,68.4,False
1.0,527.86,40.26,True
1.0,590.0,18.0,False
3.0,1320.0,80.0,True
3.0,2935.62,124.95,False
2.0,1297.0,65.0,True
1.0,531.0,19.5,False
3.0,1150.0,96.59,True
2.0,990.0,59.69,False
2.0,850.0,52.11,True
3.0,1225.0,80.08,True
3.0,518.62,61.5,True
2.0,840.0,63.63,True
3.0,1294.0,107.39,True
2.0,1021.2532261816892,71.81,True
4.0,2155.0,136.67,True
1.0,1100.0,55.0,True
3.0,918.63,74.74,True
3.0,1280.0,76.0,True
3.0,1775.0,93.61,True
2.0,1988.2,107.47,True
3.0,1110.0,75.0,True
2.0,1040.31,81.99,False
3.0,1230.0,81.5,True
2.0,779.0,40.8,False
2.0,749.74,66.1,True
3.0,3144.4,139.44,True
2.0,914.04,67.62,False
1.0,590.0,31.9,False
1.0,663.0,23.95,False
3.0,1934.0,98.15,True
2.0,1205.0,46.0,True
2.0,828.41,67.4,True
1.0,628.0,26.13,True
4.0,4884.0,178.08,True
4.0,2005.0,135.58,True
2.0,934.0,56.72,False
4.0,2400.0,148.27,True
3.0,995.7,85.12,False
2.0,1640.0,98.72,True
2.0,1240.0,64.14,True
3.0,1879.0,83.32,True
2.5,3530.0,156.92,True
2.0,690.0,55.98,True
3.0,2391.24,103.19,True
3.5,1296.68,92.62,True
1.5,910.0,71.0,False
2.0,719.0,60.0,True
3.0,1847.8,92.8,True
2.0,710.77,55.86,True
3.0,998.0,80.0,False
2.0,1960.0,48.0,True
4.0,2425.5064523633782,139.0,True
4.0,1392.5064523633782,102.05,True
2.0,667.16,56.0,True
2.0,585.08,54.59,True
4.0,2145.0,127.0,True
1.0,741.54,43.62,False
3.5,2004.64,114.26,True
2.5,1100.0,77.0,True
3.0,1252.0,84.55,True
2.0,1150.0,81.3,False
2.0,999.0,59.18,False
2.0,694.9,57.25,True
1.0,485.39,38.99,False
1.0,829.0,29.2,False
1.0,796.0,26.0,False
1.0,453.0,39.0,True
3.0,2179.0,101.01,True
1.0,841.0,50.4,True
3.0,933.0,70.74,True
3.0,1675.0,100.79,True
2.0,735.5,45.0,False
4.5,1273.0,97.0,True
4.0,2378.86,105.0,True
1.0,900.0,45.91,False
2.0,568.79,50.42,True
3.0,848.96,75.13,False
3.0,1670.0,105.13,False
1.0,720.0,36.95,True
3.0,1500.0,102.0,True
2.0,928.0,60.34,True
2.0,726.64,52.3,False
1.0,372.81,36.5,True
3.0,1615.0,125.0,True
1.0,418.12,32.16,True
4.0,4649.01,209.8,True
2.0,1680.0,84.0,True
1.0,652.25,26.09,True
3.0,1103.0,76.08,True
3.0,3146.0,142.0,True
3.0,1400.0,62.45,True
2.0,854.0,54.94,True
1.0,690.0,10.0,True
4.0,4082.0,199.07,True
4.0,962.66,98.75,True
2.0,1650.0,70.78,True
2.0,850.0,68.25,True
1.0,780.0,41.03,True
2.0,1326.61,65.35,True
1.0,666.0,24.19,True
2.0,824.0,53.07,True
2.0,900.26,73.08,True
1.0,529.0,43.0,True
2.0,754.0,60.5,True
4.0,671.74,79.5,True
1.0,1010.0,51.0,True
4.0,2521.0,153.0,True
3.0,3732.64,182.0,True
2.0,653.87,56.48,True
2.0,748.54,75.0,True
2.0,1009.0,49.95,True
1.0,750.0,15.0,True
1.0,1380.0,75.74,False
2.0,1294.0,42.52,True
1.0,955.0,39.38,True
3.0,1098.0,74.29,True
4.0,1607.97,100.69,True
2.5,899.0,71.87,False
2.0,585.56,63.54,True
2.0,1000.0,56.15,True
3.0,2150.0,111.87,True
1.0,495.97,31.23,True
1.0,700.0,36.0,True
2.0,70.0,47.0,True
4.0,1544.22,101.94,False
2.0,1370.0,97.0,True
3.0,1126.0,64.0,True
2.0,799.0,56.0,True
1.0,995.0,50.0,True
2.0,950.0,42.69,False
4.0,1670.0,131.0,True
2.0,708.87,52.92,True
3.0,965.0,84.0,False
2.0,897.53,87.67,True
4.0,2400.0,140.16,True
1.0,456.95,34.45,True
4.0,1970.0,119.42,True
2.0,775.2,57.0,True
3.0,1351.0,83.14,True
3.0,1700.0,90.0,True
3.0,1906.14,112.99,True
2.0,1200.0,65.0,False
3.0,883.63,88.94,True
2.0,1413.6,62.0,True
3.0,1080.0,72.0,True
2.0,1489.0,73.41,False
2.0,576.0,57.32,True
2.0,1301.0,82.0,True
2.0,1894.0,125.0,True
1.0,690.0,12.0,False
3.0,955.36,76.49,True
2.0,1150.0,73.5,True
1.5,630.0,45.5,False
3.0,1677.5,85.2,True
3.0,2475.0,150.0,True
4.0,1920.0,125.0,True
3.0,2202.05,104.35,True
3.0,2324.3798392725334,136.0,True
2.0,985.0,61.49,False
3.0,1495.0,88.0,True
2.0,937.0,58.71,True
2.0,712.0,51.65,True
2.0,750.0,67.2,False
3.0,999.0,79.88,True
1.0,1200.0,55.0,True
1.5,646.0,42.53,True
4.0,1986.0,109.0,True
6.0,2550.0,179.0,True
4.0,2367.5064523633782,127.0,True
3.0,2820.0,120.0,True
1.5,649.37,39.19,True
2.0,1139.0,85.0,True
2.0,862.84,68.48,True
3.0,571.03,58.6,True
2.0,699.0,45.21,True
2.0,1383.3,61.48,True
6.0,2500.0,200.0,True
1.0,1480.0,75.0,True
3.0,1703.81,88.74,True
3.0,1980.0,98.95,True
1.0,820.0,36.5,False
2.0,1189.05,77.97,False
3.0,787.57,75.57,True
1.0,450.0,29.0,False
7.0,5053.11,254.43,True
1.0,689.0,38.93,True
2.0,550.0,50.0,True
3.0,1207.0,69.69,False
2.0,616.06,55.0,True
1.0,498.0,38.0,False
2.0,645.0,57.15,True
3.5,2099.0,99.92,True
2.0,2226.38,90.78,True
4.0,1939.5064523633785,98.0,True
2.0,935.1,80.9,False
1.5,1070.0,45.61,False
2.0,815.0,44.62,True
3.0,1180.0,71.43,True
1.5,978.0,45.0,False
2.0,1286.0,63.0,False
3.0,1961.87,88.56,True
3.0,2066.0,121.0,True
1.0,415.0,31.18,True
2.0,679.0,41.0,True
3.0,898.0,74.27,True
1.0,773.6,27.0,True
1.5,760.22,51.74,True
3.0,668.0,66.97,False
2.0,659.0,62.0,True
2.0,1274.0,93.22,True
2.0,880.0,70.0,False
2.0,1783.08,68.58,False
3.0,782.68,84.3,True
1.5,770.0,35.0,False
3.0,875.0,73.0,True
2.0,1394.0,90.0,True
4.0,877.0,68.5,True
2.0,1098.0,68.07,False
2.0,499.0,41.25,True
3.0,942.73,73.08,True
3.0,685.2,69.4,True
2.0,1326.61,65.35,True
3.0,1821.5,129.0,True
3.0,1211.0,81.65,True
3.0,991.88,74.86,False
2.0,744.87,64.0,True
2.0,570.0,48.0,True
2.0,1135.0,97.0,True
4.0,2115.0,116.73,True
3.0,1899.0,113.0,True
3.5,2120.0,91.2,False
4.0,2094.0,107.15,True
3.0,1029.0,73.75,True
3.0,1410.0,91.88,True
1.0,725.0,42.5,True
3.0,695.19,66.78,True
3.0,970.0,74.19,True
3.0,2229.0,142.0,True
2.0,1311.0,65.55,True
3.0,958.79,83.38,True
2.0,1689.22,96.29,True
1.5,680.0,45.18,False
4.0,1486.77,113.61,True
4.0,818.0,72.99,True
1.0,579.0,35.0,True
1.5,922.6899196362668,35.0,True
3.0,887.0,61.13,True
2.0,1316.45,61.23,True
2.0,699.2,72.82,True
3.0,1990.0,84.18,True
3.0,759.24,68.4,True
3.0,1778.0,84.0,True
2.0,930.0,60.0,True
3.0,895.0,74.0,True
2.5,840.89,81.62,True
3.0,2998.0,128.0,True
2.0,836.0,71.41,False
2.0,939.24,59.77,True
3.0,935.0,81.6,True
2.0,1240.0,78.7,True
2.0,1390.0,65.0,True
2.0,812.0,48.0,True
2.0,990.0,58.0,True
4.0,2080.0,112.81,True
2.0,1350.0,75.13,False
1.0,670.0,35.0,False
2.0,647.03,57.0,True
3.0,2860.0,103.35,True
3.0,1299.0,79.3,True
2.0,1434.94,64.06,True
2.0,2021.5,82.51,False
4.0,812.33,86.18,True
4.0,1750.0,108.0,True
4.0,1834.0,137.86,True
3.0,1450.0,62.93,False
2.0,960.0,70.19,True
6.0,2248.0,180.41,True
3.0,761.0,68.4,False
3.0,1117.0,77.0,False
7.0,3502.0,227.04,True
3.0,1780.0,104.7,True
3.0,2163.0,118.3,True
3.0,1278.73,81.75,False
3.0,1399.0,100.0,False
2.0,545.44,60.8,True
2.0,1780.0,60.0,True
3.0,1040.65,82.34,True
3.0,1312.63,80.53,True
2.5,715.88,58.51,True
3.0,699.98,69.48,False
2.0,989.0,62.55,True
3.0,1800.0,110.0,False
5.0,4940.0,204.0,True
2.0,1202.0,80.0,True
2.0,1075.75,67.75,True
2.0,1161.0,60.0,True
2.0,1900.0,74.2,True
3.0,1267.49,70.81,True
1.0,920.0,33.38,False
2.0,1108.0,69.3,True
1.5,1014.0,56.43,True
2.5,749.39,68.98,True
3.0,1710.0,82.0,True
2.0,898.0,67.18,True
2.0,772.0,73.82,False
3.0,1067.48,92.47,True
3.0,1081.0,79.87,True
3.0,1350.0,100.0,True
3.0,1699.0,122.0,True
1.0,1025.0,37.0,False
2.0,1199.0,85.0,True
1.0,930.0,39.78,True
2.0,880.0,55.6,False
3.0,1999.0,98.83,True
3.0,720.0,80.0,True
2.0,1239.59,86.37,True
1.1,722.0,52.65,False
2.5,762.25,59.7,False
4.0,1660.0,106.16,True
2.0,576.2,55.52,True
1.5,795.0,48.09,True
1.0,830.0,17.0,True
2.0,594.32,51.5,True
3.5,1299.0,91.0,True
2.0,697.0,60.48,True
3.0,2820.0,133.0,True
2.0,610.0,40.0,False
3.0,939.0,77.95,True
3.0,2280.0,73.0,True
1.5,660.43,49.27,True
2.0,1140.2532261816891,49.0,False
3.0,1374.2,88.0,True
3.0,1605.3798392725337,108.13,True
2.0,3171.0,122.0,True
2.0,1333.0,66.65,True
2.5,876.77,70.41,True
3.0,730.07,67.97,True
3.0,2123.0,105.0,True
2.0,1238.42,65.18,True
4.0,1719.0,140.0,True
2.0,855.2532261816891,65.0,True
2.5,899.9,77.94,False
1.0,499.96,38.99,False
1.0,721.0,30.86,True
1.5,682.65,44.05,True
2.0,512.86,58.28,True
1.0,605.72,31.88,True
3.0,1998.0,88.0,True
3.0,1293.0,76.77,True
3.0,759.0,68.54,True
2.0,990.0,46.03,True
1.0,449.64,39.55,False
3.0,2225.0,106.0,True
2.0,1309.0,91.0,True
2.0,1006.08,67.08,True
1.0,679.0,21.55,True
1.5,1050.0,50.0,False
2.0,814.0,56.77,True
1.0,551.0,40.95,True
3.0,1625.0,95.0,True
2.0,549.68,42.76,False
5.0,2266.0,162.56,True
2.0,1300.0,63.2,True
3.0,1500.0,100.0,True
2.0,768.0,56.0,False
1.0,440.57,36.6,False
1.0,570.0,40.0,False
2.0,1028.39,59.14,True
3.0,777.6,68.98,True
3.0,1997.0,111.37,True
1.0,438.87,39.61,True
3.0,1558.8,94.0,True
2.0,739.57,62.55,True
1.0,518.91,36.03,True
2.0,811.0,70.0,False
2.0,658.0,56.0,True
1.0,500.0,33.27,False
3.0,1053.0,77.0,True
2.0,956.33,78.5,False
3.0,1723.3,101.37,True
4.0,1535.3,88.29,False
4.0,1027.34,80.55,True
3.0,1209.45,103.31,True
2.0,699.0,72.78,True
2.0,938.66,69.53,True
1.0,763.05,28.9,True
1.0,709.0,45.85,True
4.0,1949.0,111.78,True
3.0,1517.0,89.66,False
3.0,1720.0,116.35,True
3.0,2254.0,94.0,False
1.0,429.2,29.48,False
3.0,2265.47,133.42,True
3.0,1500.0,77.0,True
3.0,1170.0,92.0,False
1.0,760.0,30.38,True
2.0,1257.25,66.0,True
10.0,26500.0,566.0,False
3.0,1127.0,101.7,True
1.0,856.02,38.91,True
1.0,1550.0,55.0,False
1.0,529.43,27.15,True
2.0,777.5,65.0,True
3.0,1147.0,79.0,True
2.0,994.0,75.97,False
2.0,631.03,50.74,False
2.0,1399.0,79.0,True
3.0,1020.16,88.24,True
4.0,1610.0,80.0,False
3.0,1720.0,115.0,True
2.0,1250.0,74.0,False
2.0,909.98,53.69,True
3.0,1310.0,82.66,True
2.0,1490.0,60.0,True
4.0,2784.96,129.59,True
2.5,980.62,73.76,True
2.0,1399.0,63.0,True
1.0,950.0,40.0,True
1.0,634.0,35.31,True
2.0,2700.0,158.0,True
2.0,783.18,63.16,True
3.0,2350.0,131.0,True
2.0,1241.0,58.92,True
2.5,1083.0,114.0,True
2.0,585.93,60.0,False
3.0,2039.3,91.04,True
4.0,717.07,81.49,True
2.0,992.62,64.04,False
2.0,1294.8,65.05,True
2.0,1360.0,62.43,True
2.0,1519.0,50.14,True
1.0,610.0,21.0,True
2.0,959.0,70.0,True
4.0,690.0,10.0,True
4.0,2275.78,108.37,False
4.0,3465.0,164.43,True
2.5,874.0,66.0,True
3.0,1500.0,93.0,True
2.0,799.52,57.21,True
3.0,728.2,70.15,True
2.0,1050.0,55.0,True
2.0,800.0,61.17,False
2.0,803.0,57.35,True
2.0,1402.63,67.04,True
2.0,527.39,51.72,True
6.0,5150.0,282.5,True
3.0,1283.0,77.0,True
3.0,1190.0,68.71,True
3.0,1999.9,127.55,True
2.0,719.0,59.45,True
6.0,4300.0,213.0,True
1.5,555.0,43.49,False
2.0,919.51,62.98,False
2.0,749.32,57.71,True
1.0,500.04,42.77,True
1.5,650.62,63.05,False
3.0,2100.0,90.0,True
3.0,899.0,82.0,False
3.5,1850.0,97.0,True
2.0,749.0,51.78,False
3.0,934.0,67.0,True
3.0,1920.44,143.09,True
2.0,983.823226181689,72.65,True
2.0,1885.0,101.0,True
2.0,1336.37,78.7,True
5.0,2517.0,153.0,True
2.0,1460.0,53.6,True
2.0,1175.0,60.0,False
2.0,1045.0,66.0,True
3.0,603.99,66.97,False
2.0,1199.0,66.0,True
1.0,520.34,42.28,True
6.0,1954.42,147.17,True
2.0,712.0,55.0,False
1.0,599.0,42.0,False
2.0,1060.0,65.0,False
4.0,2477.05,115.75,True
1.0,550.0,20.0,False
3.0,1750.0,117.07,True
3.0,834.0,63.89,True
3.0,1220.0,82.86,True
2.5,720.0,73.62,True
1.5,911.0,52.0,True
2.0,829.0,70.0,True
1.5,764.0,53.8,True
3.0,1816.08,106.43,True
3.0,2031.52,96.97,True
2.0,950.0,59.0,True
2.0,627.2,49.0,True
3.0,1089.9,91.94,True
3.0,2900.0,114.0,True
2.0,940.0,62.0,True
2.0,880.0,58.15,False
2.0,778.86,47.93,True
3.0,1479.3798392725337,112.53,True
3.0,1147.0,78.1,True
3.5,1550.0,120.0,True
3.0,848.09,78.31,True
2.0,892.82,63.85,True
2.0,643.0,46.0,False
3.0,1178.0,89.0,False
4.0,2224.0,126.5,True
2.0,900.0,47.03,True
4.0,2734.0,99.39,True
2.0,3171.0,122.0,True
2.0,1150.0,54.31,True
2.0,697.87,57.05,True
1.0,990.0,37.0,True
2.0,1459.44,60.81,True
2.0,1300.0,75.37,True
1.0,382.99,32.63,False
2.0,715.0,61.08,False
4.0,1480.0,98.0,True
4.0,1530.0,94.0,True
2.0,719.0,60.0,True
2.0,720.0,61.04,True
2.0,817.94,59.76,True
2.0,1903.3,99.13,False
4.0,2585.5064523633782,99.17,True
2.0,885.73,75.38,True
3.0,1750.0,67.4,True
2.0,919.0,81.0,False
3.0,971.57,88.0,True
2.0,551.94,54.0,True
2.0,809.0,57.0,True
3.0,1250.0,87.02,True
3.0,1098.9,73.0,False
2.0,745.0,62.5,True
3.0,1636.27,102.0,True
2.0,1635.0,76.45,True
2.0,749.62,54.47,False
2.0,847.5,67.8,True
1.0,560.7,45.27,False
1.0,580.0,28.0,True
1.0,299.96,34.0,False
2.0,900.0,67.59,False
3.0,1599.0,117.0,True
4.0,1550.0,95.0,True
2.0,647.29,62.54,True
3.0,1450.0,126.0,True
2.0,649.0,44.0,True
3.0,1534.62,93.01,True
1.0,608.0,32.0,True
2.0,1466.5,83.8,False
1.5,1335.0,54.0,True
2.0,930.0,62.8,True
3.0,2132.3798392725334,93.0,True
3.0,1740.83,77.37,True
4.0,3450.0,150.0,True
2.0,1470.0,67.0,True
3.0,634.9,65.85,True
4.0,1822.86,126.79,True
3.0,1198.5,89.09,True
2.0,698.0,47.36,True
1.0,537.0,32.52,False
2.0,1155.0,46.0,True
1.0,1050.0,55.0,True
3.0,890.0,83.23,True
2.0,726.23,63.0,True
2.0,1350.0,73.0,True
2.0,1490.0,55.0,True
1.0,1466.0,62.0,True
2.5,1539.0,83.0,True
2.0,635.0,56.0,False
1.0,850.0,20.0,True
2.0,981.84,71.82,False
1.0,1100.0,44.0,False
3.0,1721.0,77.5,True
3.0,1108.74,87.21,True
2.0,925.0,65.0,True
4.0,2490.0,143.97,True
2.0,690.0,70.0,True
3.0,1250.24,92.61,False
3.0,1363.0,80.2,True
2.0,806.0,56.25,True
3.0,835.64,73.0,True
2.0,1059.97,66.26,True
2.0,1320.0,61.08,True
4.0,3349.0,145.0,True
1.0,370.0,32.0,False
2.0,600.0,56.0,True
3.0,1595.0,101.99,True
1.0,1400.0,65.0,True
4.5,2570.0,110.0,True
1.0,799.0,20.25,True
2.0,857.0,60.4,False
2.0,782.04,44.4,False
2.0,900.0,57.4,True
2.0,865.0,51.97,True
2.0,1250.0,56.99,False
1.0,517.0,39.0,False
2.0,644.0,55.55,True
1.0,550.0,22.0,True
3.0,914.97,73.47,True
2.0,858.0,57.16,True
4.0,2068.5064523633782,138.0,True
6.0,3381.0,138.0,True
1.0,439.0,42.81,True
2.0,1325.0,68.1,True
2.0,814.68,71.21,True
2.0,779.0,63.0,False
3.0,2650.0,180.0,True
3.0,1268.56,97.0,True
3.0,1800.0,93.53,False
4.0,2307.6,115.38,True
3.0,579.97,68.89,True
3.0,2390.0,100.46,True
2.0,622.0,49.96,True
1.0,1150.0,36.0,False
4.0,3688.5064523633782,132.56,True
1.0,763.0,32.65,True
6.0,2975.44,191.64,True
2.0,679.0,64.0,True
3.0,953.0,74.15,False
2.0,850.0,38.0,False
4.5,1614.0,105.82,False
2.0,1330.0,74.0,True
2.0,900.0,70.0,True
2.0,1505.6,75.28,True
3.0,1640.0,75.0,True
2.0,840.0,64.0,True
2.0,1099.0,75.69,True
1.0,530.0,39.48,False
1.5,850.0,64.0,True
2.0,945.5,44.33,True
2.5,799.0,75.0,True
